ALGORITHM, GESTURE, # OF SELECTED FEATURES, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Tilt, 13, 14, 0.99, 0.96, 55, 613, 610, 3, 4, 51, 0.00, 0.07, 0.07
RF-501, Tilt, 13, 15, 0.99, 0.95, 47, 621, 620, 1, 5, 42, 0.00, 0.11, 0.10
RF-501, Triangle, 13, 1, 0.99, 0.95, 45, 711, 708, 3, 4, 41, 0.00, 0.09, 0.08
RF-501, Triangle, 13, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 3, 0.99, 0.95, 61, 695, 695, 0, 6, 55, 0.00, 0.10, 0.09
RF-501, Triangle, 13, 4, 0.98, 0.89, 66, 690, 688, 2, 14, 52, 0.00, 0.21, 0.18
RF-501, Triangle, 13, 5, 0.99, 0.95, 44, 712, 711, 1, 4, 40, 0.00, 0.09, 0.08
RF-501, Triangle, 13, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 7, 1.00, 0.99, 44, 712, 712, 0, 1, 43, 0.00, 0.02, 0.02
RF-501, Triangle, 13, 8, 1.00, 0.98, 49, 707, 707, 0, 2, 47, 0.00, 0.04, 0.04
RF-501, Triangle, 13, 9, 0.99, 0.95, 51, 705, 705, 0, 5, 46, 0.00, 0.10, 0.09
RF-501, Triangle, 13, 10, 0.99, 0.94, 42, 714, 714, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Triangle, 13, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 14, 1.00, 0.99, 48, 708, 706, 2, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, 13, 15, 0.99, 0.95, 70, 686, 685, 1, 7, 63, 0.00, 0.10, 0.09
RF-501, Turn, 13, 1, 1.00, 0.98, 85, 590, 590, 0, 3, 82, 0.00, 0.04, 0.03
RF-501, Turn, 13, 2, 1.00, 0.98, 47, 628, 628, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Turn, 13, 3, 1.00, 0.98, 64, 611, 611, 0, 2, 62, 0.00, 0.03, 0.03
RF-501, Turn, 13, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, 13, 5, 1.00, 0.96, 39, 636, 636, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Turn, 13, 6, 1.00, 0.99, 51, 624, 624, 0, 1, 50, 0.00, 0.02, 0.02
RF-501, Turn, 13, 7, 0.99, 0.92, 31, 644, 644, 0, 5, 26, 0.00, 0.16, 0.14
RF-501, Turn, 13, 8, 1.00, 0.96, 41, 634, 634, 0, 3, 38, 0.00, 0.07, 0.07
RF-501, Turn, 13, 9, 1.00, 0.97, 50, 625, 625, 0, 3, 47, 0.00, 0.06, 0.06
RF-501, Turn, 13, 10, 1.00, 0.97, 32, 643, 642, 1, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, 13, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, 13, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, 13, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, 13, 14, 0.99, 0.97, 58, 617, 617, 0, 4, 54, 0.00, 0.07, 0.06
RF-501, Turn, 13, 15, 1.00, 0.96, 38, 637, 637, 0, 3, 35, 0.00, 0.08, 0.07
RF-501, Square, 13, 1, 0.98, 0.93, 63, 753, 747, 6, 8, 55, 0.01, 0.13, 0.11
RF-501, Square, 13, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, 13, 3, 1.00, 0.99, 67, 749, 749, 0, 2, 65, 0.00, 0.03, 0.03
RF-501, Square, 13, 4, 0.99, 0.92, 39, 777, 775, 2, 6, 33, 0.00, 0.15, 0.13
RF-501, Square, 13, 5, 0.99, 0.90, 49, 767, 766, 1, 10, 39, 0.00, 0.20, 0.17
RF-501, Square, 13, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, 13, 7, 0.98, 0.87, 48, 768, 766, 2, 12, 36, 0.00, 0.25, 0.20
RF-501, Square, 13, 8, 1.00, 1.00, 57, 759, 758, 1, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 13, 9, 0.99, 0.95, 40, 776, 774, 2, 4, 36, 0.00, 0.10, 0.09
RF-501, Square, 13, 10, 0.99, 0.92, 42, 774, 774, 0, 7, 35, 0.00, 0.17, 0.14
RF-501, Square, 13, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, 13, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 13, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, 13, 14, 0.99, 0.97, 61, 755, 754, 1, 4, 57, 0.00, 0.07, 0.06
RF-501, Square, 13, 15, 0.98, 0.91, 73, 743, 743, 0, 13, 60, 0.00, 0.18, 0.15
RF-501, Circle, 14, 1, 0.99, 0.95, 42, 570, 570, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Circle, 14, 2, 1.00, 0.99, 47, 565, 565, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Circle, 14, 3, 1.00, 0.97, 59, 553, 553, 0, 3, 56, 0.00, 0.05, 0.05
RF-501, Circle, 14, 4, 0.99, 0.96, 35, 577, 576, 1, 3, 32, 0.00, 0.09, 0.08
RF-501, Circle, 14, 5, 1.00, 0.96, 40, 572, 572, 0, 3, 37, 0.00, 0.07, 0.07
RF-501, Circle, 14, 6, 1.00, 0.99, 45, 567, 567, 0, 1, 44, 0.00, 0.02, 0.02
RF-501, Circle, 14, 7, 1.00, 1.00, 37, 575, 575, 0, 0, 37, 0.00, 0.00, 0.00
RF-501, Circle, 14, 8, 0.99, 0.93, 48, 564, 562, 2, 7, 41, 0.00, 0.15, 0.13
RF-501, Circle, 14, 9, 0.98, 0.89, 46, 566, 566, 0, 10, 36, 0.00, 0.22, 0.18
RF-501, Circle, 14, 10, 1.00, 0.96, 39, 573, 573, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Circle, 14, 11, 1.00, 0.97, 29, 583, 583, 0, 2, 27, 0.00, 0.07, 0.06
RF-501, Circle, 14, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, 14, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, 14, 14, 0.99, 0.97, 48, 564, 562, 2, 3, 45, 0.00, 0.06, 0.06
RF-501, Circle, 14, 15, 1.00, 0.95, 32, 580, 580, 0, 3, 29, 0.00, 0.09, 0.09
RF-501, Updown, 14, 1, 1.00, 1.00, 40, 512, 512, 0, 0, 40, 0.00, 0.00, 0.00
RF-501, Updown, 14, 2, 1.00, 1.00, 41, 511, 511, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Updown, 14, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, 14, 4, 0.99, 0.94, 26, 526, 526, 0, 3, 23, 0.00, 0.12, 0.10
RF-501, Updown, 14, 5, 0.99, 0.95, 33, 519, 519, 0, 3, 30, 0.00, 0.09, 0.08
RF-501, Updown, 14, 6, 1.00, 0.99, 43, 509, 509, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Updown, 14, 7, 1.00, 1.00, 30, 522, 522, 0, 0, 30, 0.00, 0.00, 0.00
RF-501, Updown, 14, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, 14, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, 14, 10, 0.99, 0.96, 28, 524, 523, 1, 2, 26, 0.00, 0.07, 0.07
RF-501, Updown, 14, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, 14, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, 14, 13, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, 14, 14, 0.99, 0.95, 56, 496, 496, 0, 6, 50, 0.00, 0.11, 0.10
RF-501, Updown, 14, 15, 0.99, 0.95, 47, 505, 505, 0, 5, 42, 0.00, 0.11, 0.10
RF-501, Tilt, 14, 1, 1.00, 0.99, 50, 618, 618, 0, 1, 49, 0.00, 0.02, 0.02
RF-501, Tilt, 14, 2, 1.00, 1.00, 56, 612, 611, 1, 0, 56, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 3, 1.00, 0.98, 55, 613, 613, 0, 2, 53, 0.00, 0.04, 0.04
RF-501, Tilt, 14, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 5, 0.99, 0.93, 37, 631, 629, 2, 5, 32, 0.00, 0.14, 0.12
RF-501, Tilt, 14, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, 14, 7, 1.00, 0.97, 36, 632, 632, 0, 2, 34, 0.00, 0.06, 0.05
RF-501, Tilt, 14, 8, 0.99, 0.96, 42, 626, 625, 1, 3, 39, 0.00, 0.07, 0.07
RF-501, Tilt, 14, 9, 0.99, 0.98, 46, 622, 619, 3, 2, 44, 0.00, 0.04, 0.04
RF-501, Tilt, 14, 10, 1.00, 0.99, 41, 627, 625, 2, 1, 40, 0.00, 0.02, 0.02
RF-501, Tilt, 14, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, 14, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 14, 0.99, 0.96, 55, 613, 610, 3, 4, 51, 0.00, 0.07, 0.07
RF-501, Tilt, 14, 15, 0.99, 0.96, 47, 621, 620, 1, 4, 43, 0.00, 0.09, 0.08
RF-501, Triangle, 14, 1, 0.99, 0.95, 45, 711, 709, 2, 4, 41, 0.00, 0.09, 0.08
RF-501, Triangle, 14, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 3, 0.99, 0.95, 61, 695, 695, 0, 6, 55, 0.00, 0.10, 0.09
RF-501, Triangle, 14, 4, 0.98, 0.91, 66, 690, 685, 5, 11, 55, 0.01, 0.17, 0.14
RF-501, Triangle, 14, 5, 0.99, 0.95, 44, 712, 711, 1, 4, 40, 0.00, 0.09, 0.08
RF-501, Triangle, 14, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 7, 1.00, 0.99, 44, 712, 712, 0, 1, 43, 0.00, 0.02, 0.02
RF-501, Triangle, 14, 8, 1.00, 0.98, 49, 707, 707, 0, 2, 47, 0.00, 0.04, 0.04
RF-501, Triangle, 14, 9, 0.99, 0.93, 51, 705, 705, 0, 7, 44, 0.00, 0.14, 0.12
RF-501, Triangle, 14, 10, 0.99, 0.94, 42, 714, 714, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Triangle, 14, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 13, 1.00, 0.99, 60, 696, 696, 0, 1, 59, 0.00, 0.02, 0.02
RF-501, Triangle, 14, 14, 1.00, 0.99, 48, 708, 707, 1, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, 14, 15, 0.99, 0.95, 70, 686, 685, 1, 7, 63, 0.00, 0.10, 0.09
RF-501, Turn, 14, 1, 1.00, 0.99, 85, 590, 590, 0, 2, 83, 0.00, 0.02, 0.02
RF-501, Turn, 14, 2, 1.00, 0.99, 47, 628, 628, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Turn, 14, 3, 1.00, 0.98, 64, 611, 611, 0, 2, 62, 0.00, 0.03, 0.03
RF-501, Turn, 14, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, 14, 5, 1.00, 0.97, 39, 636, 636, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Turn, 14, 6, 1.00, 0.99, 51, 624, 623, 1, 1, 50, 0.00, 0.02, 0.02
RF-501, Turn, 14, 7, 0.99, 0.94, 31, 644, 644, 0, 4, 27, 0.00, 0.13, 0.11
RF-501, Turn, 14, 8, 0.99, 0.95, 41, 634, 634, 0, 4, 37, 0.00, 0.10, 0.09
RF-501, Turn, 14, 9, 0.99, 0.95, 50, 625, 625, 0, 5, 45, 0.00, 0.10, 0.09
RF-501, Turn, 14, 10, 1.00, 0.95, 32, 643, 643, 0, 3, 29, 0.00, 0.09, 0.09
RF-501, Turn, 14, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, 14, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, 14, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, 14, 14, 1.00, 0.97, 58, 617, 617, 0, 3, 55, 0.00, 0.05, 0.05
RF-501, Turn, 14, 15, 0.99, 0.95, 38, 637, 637, 0, 4, 34, 0.00, 0.11, 0.10
RF-501, Square, 14, 1, 0.98, 0.94, 63, 753, 746, 7, 7, 56, 0.01, 0.11, 0.10
RF-501, Square, 14, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, 14, 3, 1.00, 0.99, 67, 749, 749, 0, 2, 65, 0.00, 0.03, 0.03
RF-501, Square, 14, 4, 0.99, 0.94, 39, 777, 776, 1, 5, 34, 0.00, 0.13, 0.11
RF-501, Square, 14, 5, 0.99, 0.92, 49, 767, 766, 1, 8, 41, 0.00, 0.16, 0.14
RF-501, Square, 14, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, 14, 7, 0.98, 0.87, 48, 768, 767, 1, 12, 36, 0.00, 0.25, 0.20
RF-501, Square, 14, 8, 1.00, 1.00, 57, 759, 758, 1, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 14, 9, 0.99, 0.94, 40, 776, 774, 2, 5, 35, 0.00, 0.12, 0.11
RF-501, Square, 14, 10, 0.99, 0.93, 42, 774, 774, 0, 6, 36, 0.00, 0.14, 0.13
RF-501, Square, 14, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, 14, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 14, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, 14, 14, 1.00, 0.97, 61, 755, 754, 1, 3, 58, 0.00, 0.05, 0.05
RF-501, Square, 14, 15, 0.98, 0.90, 73, 743, 743, 0, 14, 59, 0.00, 0.19, 0.16
RF-501, Circle, 15, 1, 0.99, 0.95, 42, 570, 570, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Circle, 15, 2, 1.00, 1.00, 47, 565, 565, 0, 0, 47, 0.00, 0.00, 0.00
RF-501, Circle, 15, 3, 1.00, 0.97, 59, 553, 553, 0, 3, 56, 0.00, 0.05, 0.05
RF-501, Circle, 15, 4, 0.99, 0.96, 35, 577, 576, 1, 3, 32, 0.00, 0.09, 0.08
RF-501, Circle, 15, 5, 1.00, 0.96, 40, 572, 572, 0, 3, 37, 0.00, 0.07, 0.07
RF-501, Circle, 15, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, 15, 7, 1.00, 1.00, 37, 575, 575, 0, 0, 37, 0.00, 0.00, 0.00
RF-501, Circle, 15, 8, 0.98, 0.91, 48, 564, 561, 3, 8, 40, 0.01, 0.17, 0.14
RF-501, Circle, 15, 9, 0.98, 0.89, 46, 566, 566, 0, 10, 36, 0.00, 0.22, 0.18
RF-501, Circle, 15, 10, 1.00, 0.96, 39, 573, 573, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Circle, 15, 11, 1.00, 0.97, 29, 583, 583, 0, 2, 27, 0.00, 0.07, 0.06
RF-501, Circle, 15, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, 15, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, 15, 14, 0.99, 0.97, 48, 564, 562, 2, 3, 45, 0.00, 0.06, 0.06
RF-501, Circle, 15, 15, 1.00, 0.95, 32, 580, 580, 0, 3, 29, 0.00, 0.09, 0.09
RF-501, Updown, 15, 1, 1.00, 1.00, 40, 512, 512, 0, 0, 40, 0.00, 0.00, 0.00
RF-501, Updown, 15, 2, 1.00, 0.98, 41, 511, 511, 0, 2, 39, 0.00, 0.05, 0.05
RF-501, Updown, 15, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, 15, 4, 0.99, 0.92, 26, 526, 526, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Updown, 15, 5, 0.99, 0.95, 33, 519, 519, 0, 3, 30, 0.00, 0.09, 0.08
RF-501, Updown, 15, 6, 1.00, 0.99, 43, 509, 509, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Updown, 15, 7, 1.00, 0.98, 30, 522, 522, 0, 1, 29, 0.00, 0.03, 0.03
RF-501, Updown, 15, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, 15, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, 15, 10, 0.99, 0.95, 28, 524, 523, 1, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, 15, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, 15, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, 15, 13, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, 15, 14, 0.99, 0.95, 56, 496, 496, 0, 6, 50, 0.00, 0.11, 0.10
RF-501, Updown, 15, 15, 0.99, 0.95, 47, 505, 505, 0, 5, 42, 0.00, 0.11, 0.10
RF-501, Tilt, 15, 1, 1.00, 0.99, 50, 618, 617, 1, 1, 49, 0.00, 0.02, 0.02
RF-501, Tilt, 15, 2, 1.00, 1.00, 56, 612, 611, 1, 0, 56, 0.00, 0.00, 0.00
RF-501, Tilt, 15, 3, 1.00, 0.98, 55, 613, 613, 0, 2, 53, 0.00, 0.04, 0.04
RF-501, Tilt, 15, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, 15, 5, 0.99, 0.93, 37, 631, 630, 1, 5, 32, 0.00, 0.14, 0.12
RF-501, Tilt, 15, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, 15, 7, 1.00, 0.97, 36, 632, 632, 0, 2, 34, 0.00, 0.06, 0.05
RF-501, Tilt, 15, 8, 0.99, 0.94, 42, 626, 624, 2, 5, 37, 0.00, 0.12, 0.11
RF-501, Tilt, 15, 9, 0.99, 0.98, 46, 622, 619, 3, 2, 44, 0.00, 0.04, 0.04
RF-501, Tilt, 15, 10, 1.00, 0.99, 41, 627, 625, 2, 1, 40, 0.00, 0.02, 0.02
RF-501, Tilt, 15, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, 15, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, 15, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, 15, 14, 0.99, 0.96, 55, 613, 610, 3, 4, 51, 0.00, 0.07, 0.07
RF-501, Tilt, 15, 15, 0.99, 0.95, 47, 621, 620, 1, 5, 42, 0.00, 0.11, 0.10
RF-501, Triangle, 15, 1, 0.99, 0.94, 45, 711, 709, 2, 5, 40, 0.00, 0.11, 0.10
RF-501, Triangle, 15, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, 15, 3, 0.99, 0.97, 61, 695, 695, 0, 4, 57, 0.00, 0.07, 0.06
RF-501, Triangle, 15, 4, 0.98, 0.91, 66, 690, 689, 1, 12, 54, 0.00, 0.18, 0.15
RF-501, Triangle, 15, 5, 0.99, 0.94, 44, 712, 711, 1, 5, 39, 0.00, 0.11, 0.10
RF-501, Triangle, 15, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, 15, 7, 1.00, 0.98, 44, 712, 712, 0, 2, 42, 0.00, 0.05, 0.04
RF-501, Triangle, 15, 8, 1.00, 0.98, 49, 707, 707, 0, 2, 47, 0.00, 0.04, 0.04
RF-501, Triangle, 15, 9, 0.99, 0.93, 51, 705, 705, 0, 7, 44, 0.00, 0.14, 0.12
RF-501, Triangle, 15, 10, 0.99, 0.94, 42, 714, 714, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Triangle, 15, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, 15, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, 15, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, 15, 14, 1.00, 0.99, 48, 708, 707, 1, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, 15, 15, 0.99, 0.95, 70, 686, 685, 1, 7, 63, 0.00, 0.10, 0.09
RF-501, Turn, 15, 1, 1.00, 0.98, 85, 590, 590, 0, 3, 82, 0.00, 0.04, 0.03
RF-501, Turn, 15, 2, 1.00, 0.98, 47, 628, 628, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Turn, 15, 3, 1.00, 0.98, 64, 611, 611, 0, 2, 62, 0.00, 0.03, 0.03
RF-501, Turn, 15, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, 15, 5, 1.00, 0.96, 39, 636, 636, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Turn, 15, 6, 1.00, 1.00, 51, 624, 624, 0, 0, 51, 0.00, 0.00, 0.00
RF-501, Turn, 15, 7, 0.99, 0.92, 31, 644, 644, 0, 5, 26, 0.00, 0.16, 0.14
RF-501, Turn, 15, 8, 0.99, 0.95, 41, 634, 634, 0, 4, 37, 0.00, 0.10, 0.09
RF-501, Turn, 15, 9, 0.99, 0.96, 50, 625, 625, 0, 4, 46, 0.00, 0.08, 0.07
RF-501, Turn, 15, 10, 1.00, 0.95, 32, 643, 643, 0, 3, 29, 0.00, 0.09, 0.09
RF-501, Turn, 15, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, 15, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, 15, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, 15, 14, 1.00, 0.97, 58, 617, 617, 0, 3, 55, 0.00, 0.05, 0.05
RF-501, Turn, 15, 15, 0.99, 0.95, 38, 637, 637, 0, 4, 34, 0.00, 0.11, 0.10
RF-501, Square, 15, 1, 0.99, 0.95, 63, 753, 747, 6, 6, 57, 0.01, 0.10, 0.09
RF-501, Square, 15, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, 15, 3, 1.00, 0.99, 67, 749, 749, 0, 2, 65, 0.00, 0.03, 0.03
RF-501, Square, 15, 4, 1.00, 0.96, 39, 777, 776, 1, 3, 36, 0.00, 0.08, 0.07
RF-501, Square, 15, 5, 0.99, 0.93, 49, 767, 766, 1, 7, 42, 0.00, 0.14, 0.13
RF-501, Square, 15, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, 15, 7, 0.99, 0.89, 48, 768, 768, 0, 11, 37, 0.00, 0.23, 0.19
RF-501, Square, 15, 8, 1.00, 1.00, 57, 759, 758, 1, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 15, 9, 0.99, 0.94, 40, 776, 775, 1, 5, 35, 0.00, 0.12, 0.11
RF-501, Square, 15, 10, 0.99, 0.93, 42, 774, 774, 0, 6, 36, 0.00, 0.14, 0.13
RF-501, Square, 15, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, 15, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 15, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, 15, 14, 0.99, 0.97, 61, 755, 754, 1, 4, 57, 0.00, 0.07, 0.06
RF-501, Square, 15, 15, 0.98, 0.90, 73, 743, 742, 1, 14, 59, 0.00, 0.19, 0.16
RF-501, Circle, 16, 1, 0.99, 0.95, 42, 570, 570, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Circle, 16, 2, 1.00, 1.00, 47, 565, 565, 0, 0, 47, 0.00, 0.00, 0.00
RF-501, Circle, 16, 3, 1.00, 0.97, 59, 553, 553, 0, 3, 56, 0.00, 0.05, 0.05
RF-501, Circle, 16, 4, 0.99, 0.96, 35, 577, 575, 2, 3, 32, 0.00, 0.09, 0.08
RF-501, Circle, 16, 5, 1.00, 0.96, 40, 572, 572, 0, 3, 37, 0.00, 0.07, 0.07
RF-501, Circle, 16, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, 16, 7, 1.00, 1.00, 37, 575, 575, 0, 0, 37, 0.00, 0.00, 0.00
RF-501, Circle, 16, 8, 0.99, 0.92, 48, 564, 563, 1, 8, 40, 0.00, 0.17, 0.14
RF-501, Circle, 16, 9, 0.98, 0.89, 46, 566, 566, 0, 10, 36, 0.00, 0.22, 0.18
RF-501, Circle, 16, 10, 1.00, 0.97, 39, 573, 573, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Circle, 16, 11, 1.00, 0.97, 29, 583, 583, 0, 2, 27, 0.00, 0.07, 0.06
RF-501, Circle, 16, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
